revenue_rnk,rating_rank,product_id,recent_month_sale,cumulative_sale,total_sales,price,rating,ratings_total,rating_weighted_score,revenue,rating_range_id,price_range_id,availability_id,condition_id,is_new,is_fba,is_free_shipping,is_prime,cumulative_sale_percentage,top_selling_categories
563,77,78,0,107600,107600,509.95,4.4,2502.0,34.43107928229981,0.0,2,5,1,,1,0,0,0,1.0,Trivial Many
1,314,931,1000,63000,107600,1849.0,4.7,248.0,25.932028613384126,1849000.0,1,6,1,1.0,1,1,1,1,0.585502,Vital Few
2,185,562,500,79000,107600,3599.05,4.8,590.0,30.63271688354927,1799525.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
3,11,380,10000,20000,107600,159.99,4.4,20723.0,43.73181000291259,1599900.0,2,2,1,1.0,1,1,1,1,0.185874,Vital Few
4,9,378,10000,20000,107600,149.99,4.4,20723.0,43.73181000291259,1499900.0,2,2,1,1.0,1,1,1,1,0.185874,Vital Few
5,313,930,1000,63000,107600,1449.0,4.7,248.0,25.932028613384126,1449000.0,1,6,1,1.0,1,1,1,1,0.585502,Vital Few
6,31,646,2000,46000,107600,551.0,4.8,3577.0,39.27628446752959,1102000.0,1,5,1,1.0,1,1,1,1,0.427509,Vital Few
7,181,566,300,87900,107600,3299.0,4.8,590.0,30.63271688354927,989700.0,1,6,1,1.0,1,1,1,1,0.816914,Trivial Many
8,315,932,500,79000,107600,1825.0,4.7,248.0,25.932028613384126,912500.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
9,224,153,3000,40000,107600,299.99,4.4,734.0,29.039430196536482,899970.0,2,3,1,1.0,1,1,1,1,0.371747,Vital Few
10,180,561,400,82200,107600,2239.0,4.8,590.0,30.63271688354927,895600.0,1,6,1,1.0,1,1,1,1,0.763941,Vital Few
11,317,929,500,79000,107600,1692.0,4.7,248.0,25.932028613384126,846000.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
12,10,379,4000,34000,107600,199.99,4.4,20723.0,43.73181000291259,799960.0,2,2,1,1.0,1,1,1,1,0.315985,Vital Few
13,179,569,300,87900,107600,2649.0,4.8,590.0,30.63271688354927,794700.0,1,6,1,1.0,1,1,1,1,0.816914,Trivial Many
14,318,928,500,79000,107600,1449.0,4.7,248.0,25.932028613384126,724500.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
15,250,169,2000,46000,107600,359.67,4.0,1137.0,28.148110458745105,719340.0,2,4,1,3.0,1,0,1,0,0.427509,Vital Few
16,287,663,500,79000,107600,1398.0,4.4,454.0,26.929308643384182,699000.0,2,6,1,1.0,1,0,1,0,0.734201,Vital Few
17,17,22,6000,26000,107600,115.98,4.3,12152.0,40.442924727044435,695880.0,2,2,1,3.0,1,0,1,0,0.241636,Vital Few
18,25,652,1000,63000,107600,656.99,4.8,3577.0,39.27628446752959,656990.0,1,5,1,1.0,1,1,1,1,0.585502,Vital Few
19,101,542,1000,63000,107600,599.0,4.2,2839.0,33.39654919085206,599000.0,2,5,1,3.0,1,0,1,0,0.585502,Vital Few
20,21,641,1000,63000,107600,562.99,4.8,3577.0,39.27628446752959,562990.0,1,5,1,1.0,1,1,1,1,0.585502,Vital Few
21,28,640,1000,63000,107600,559.99,4.8,3577.0,39.27628446752959,559990.0,1,5,1,1.0,1,1,1,1,0.585502,Vital Few
22,16,24,4000,34000,107600,133.72,4.3,12152.0,40.442924727044435,534880.0,2,2,1,3.0,1,0,1,0,0.315985,Vital Few
23,124,277,3000,40000,107600,167.99,4.3,1719.0,32.03534215017224,503970.0,2,2,1,1.0,1,0,1,0,0.371747,Vital Few
24,1,247,1000,63000,107600,499.99,4.8,35781.0,50.32896121271889,499990.0,1,4,1,1.0,1,0,1,0,0.585502,Vital Few
25,117,715,500,79000,107600,992.48,4.2,2260.0,32.43896238356748,496240.0,2,5,1,1.0,1,1,1,1,0.734201,Vital Few
26,288,616,200,94300,107600,2399.99,4.4,454.0,26.929308643384182,479997.99999999994,2,6,1,1.0,1,1,1,1,0.876394,Trivial Many
27,547,587,200,94300,107600,2049.0,4.1,74.0,17.70170126549887,409800.0,2,6,1,1.0,1,1,1,1,0.876394,Trivial Many
28,400,716,1000,63000,107600,379.99,4.6,167.0,23.57023430525499,379990.0,1,4,1,5.0,1,0,1,0,0.585502,Vital Few
29,182,565,100,101400,107600,3368.0,4.8,590.0,30.63271688354927,336800.0,1,6,1,1.0,1,0,1,0,0.942379,Trivial Many
30,233,376,300,87900,107600,1049.0,4.2,964.0,28.86293802562374,314700.0,2,6,1,1.0,1,0,1,0,0.816914,Trivial Many
31,289,597,1000,63000,107600,310.99,4.3,523.0,26.92441424258048,310990.0,2,4,1,1.0,1,1,1,1,0.585502,Vital Few
32,52,100,1000,63000,107600,285.0,4.2,4912.0,35.69848813510832,285000.0,2,3,1,3.0,1,0,1,0,0.585502,Vital Few
33,542,743,100,101400,107600,2779.0,4.2,72.0,18.019929652823244,277900.0,2,6,1,1.0,1,0,1,0,0.942379,Trivial Many
34,350,626,500,79000,107600,553.7,4.4,344.0,25.711595434937987,276850.0,2,5,1,1.0,1,1,1,1,0.734201,Vital Few
35,184,563,100,101400,107600,2616.0,4.8,590.0,30.63271688354927,261600.0,1,6,1,1.0,1,1,1,1,0.942379,Trivial Many
36,23,649,400,82200,107600,649.0,4.8,3577.0,39.27628446752959,259600.0,1,5,1,1.0,1,1,1,1,0.763941,Vital Few
37,312,627,500,79000,107600,511.81,4.4,388.0,26.239749111921164,255905.0,2,5,1,1.0,1,1,1,1,0.734201,Vital Few
38,172,567,100,101400,107600,2249.0,4.8,590.0,30.63271688354927,224900.0,1,6,1,,1,1,0,1,0.942379,Trivial Many
39,471,543,200,94300,107600,1099.0,4.3,149.0,21.545731764613897,219800.0,2,6,1,1.0,1,1,1,1,0.876394,Trivial Many
40,104,107,500,79000,107600,404.0,4.2,2839.0,33.39654919085206,202000.0,2,4,1,3.0,1,0,1,0,0.734201,Vital Few
41,244,88,500,79000,107600,399.0,3.8,1699.0,28.265857414168366,199500.0,3,4,1,3.0,1,0,1,0,0.734201,Vital Few
42,187,6,1000,63000,107600,194.99,3.9,2333.0,30.245821370101353,194990.0,3,2,1,3.0,1,0,1,0,0.585502,Vital Few
43,183,564,50,107600,107600,3834.99,4.8,590.0,30.63271688354927,191749.5,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
44,378,615,100,101400,107600,1899.99,4.3,336.0,25.026356600515154,189999.0,2,6,1,1.0,1,1,1,1,0.942379,Trivial Many
45,399,719,500,79000,107600,379.99,4.6,167.0,23.57023430525499,189995.0,1,4,1,4.0,1,0,1,0,0.734201,Vital Few
46,194,351,500,79000,107600,379.04,4.1,1496.0,29.975995376120476,189520.0,2,4,1,1.0,1,0,1,0,0.734201,Vital Few
47,186,340,1000,63000,107600,188.98,4.3,1177.0,30.407765466109588,188980.0,2,2,1,1.0,1,1,1,1,0.585502,Vital Few
48,457,538,200,94300,107600,933.0,4.4,156.0,22.247481543532555,186600.0,2,5,1,,1,0,0,0,0.876394,Trivial Many
49,255,156,400,82200,107600,463.99,4.0,1137.0,28.148110458745105,185596.0,2,4,1,,1,0,0,0,0.763941,Vital Few
50,577,676,200,94300,107600,899.99,4.2,40.0,15.597002680158093,179998.0,2,5,1,,1,0,0,0,0.876394,Trivial Many
51,562,214,300,87900,107600,599.99,4.4,47.0,17.033284447994724,179997.0,2,5,1,1.0,1,0,1,0,0.816914,Trivial Many
52,102,109,400,82200,107600,447.94,4.2,2839.0,33.39654919085206,179176.0,2,4,1,4.0,1,0,1,0,0.763941,Vital Few
53,229,427,300,87900,107600,595.0,4.2,984.0,28.949094892922776,178500.0,2,5,1,1.0,1,0,1,0,0.816914,Trivial Many
54,57,93,500,79000,107600,355.0,4.2,4912.0,35.69848813510832,177500.0,2,4,1,3.0,1,0,1,0,0.734201,Vital Few
55,251,168,500,79000,107600,353.0,4.0,1137.0,28.148110458745105,176500.0,2,4,1,3.0,1,0,1,0,0.734201,Vital Few
56,316,933,100,101400,107600,1729.0,4.7,248.0,25.932028613384126,172900.0,1,6,1,1.0,1,0,1,0,0.942379,Trivial Many
57,32,645,200,94300,107600,849.0,4.8,3577.0,39.27628446752959,169800.0,1,5,1,1.0,1,1,1,1,0.876394,Trivial Many
58,307,524,500,79000,107600,339.0,4.5,382.0,26.766157451312907,169500.0,1,4,1,1.0,1,1,1,1,0.734201,Vital Few
59,62,39,1000,63000,107600,169.0,4.3,3357.0,34.91213360184119,169000.0,2,2,1,3.0,1,0,1,0,0.585502,Vital Few
60,261,384,500,79000,107600,335.99,4.3,608.0,27.570818551152556,167995.0,2,4,1,,1,0,0,0,0.734201,Vital Few
61,437,685,300,87900,107600,549.97,4.6,139.0,22.731555144002797,164991.0,1,5,1,3.0,1,0,1,0,0.816914,Trivial Many
62,246,81,500,79000,107600,319.06,3.8,1699.0,28.265857414168366,159530.0,3,4,1,3.0,1,0,1,0,0.734201,Vital Few
63,232,171,200,94300,107600,769.99,4.2,964.0,28.86293802562374,153998.0,2,5,1,1.0,1,0,1,0,0.876394,Trivial Many
64,634,744,100,101400,107600,1458.16,4.4,24.0,14.163053629420084,145816.0,2,6,1,1.0,1,1,1,1,0.942379,Trivial Many
65,241,463,200,94300,107600,724.88,4.4,641.0,28.44418853623583,144976.0,2,5,1,1.0,1,1,1,1,0.876394,Trivial Many
66,130,42,500,79000,107600,289.03,3.9,3243.0,31.529793419417686,144515.0,3,3,1,3.0,1,0,1,0,0.734201,Vital Few
67,72,69,300,87900,107600,478.0,4.4,2502.0,34.43107928229981,143400.0,2,4,1,3.0,1,0,1,0,0.816914,Trivial Many
68,36,273,500,79000,107600,285.9,4.3,4432.0,36.106376889403734,142950.0,2,3,1,1.0,1,0,0,0,0.734201,Vital Few
69,7,14,1000,63000,107600,141.0,4.4,25468.0,44.638956143434484,141000.0,2,2,1,3.0,1,0,1,0,0.585502,Vital Few
70,445,698,400,82200,107600,349.99,4.6,139.0,22.731555144002797,139996.0,1,4,1,3.0,1,1,1,0,0.763941,Vital Few
71,648,736,100,101400,107600,1379.99,4.1,25.0,13.358195805888075,137999.0,2,6,1,1.0,1,1,1,1,0.942379,Trivial Many
72,22,642,200,94300,107600,689.2,4.8,3577.0,39.27628446752959,137840.0,1,5,1,1.0,1,1,1,1,0.876394,Trivial Many
73,128,29,500,79000,107600,269.96,3.9,3243.0,31.529793419417686,134980.0,3,3,1,3.0,1,0,1,0,0.734201,Vital Few
74,382,613,300,87900,107600,444.0,4.5,244.0,24.755661947451273,133200.0,1,4,1,1.0,1,0,1,0,0.816914,Trivial Many
75,444,696,400,82200,107600,329.99,4.6,139.0,22.731555144002797,131996.0,1,4,1,3.0,1,1,1,0,0.763941,Vital Few
76,348,677,200,94300,107600,649.0,4.5,304.0,25.741402994733352,129800.0,1,5,1,1.0,1,0,1,0,0.876394,Trivial Many
77,664,766,200,94300,107600,629.99,4.0,22.0,12.541976863716599,125998.0,2,5,1,1.0,1,0,1,0,0.876394,Trivial Many
78,409,794,300,87900,107600,419.97,4.6,167.0,23.57023430525499,125991.00000000001,1,4,1,5.0,1,0,1,0,0.816914,Trivial Many
79,103,108,300,87900,107600,419.07,4.2,2839.0,33.39654919085206,125721.0,2,4,1,3.0,1,0,1,0,0.816914,Trivial Many
80,453,263,500,79000,107600,249.99,4.4,174.0,22.725058285263465,124995.0,2,3,1,3.0,1,1,1,0,0.734201,Vital Few
81,490,443,500,79000,107600,239.99,3.7,292.0,21.016638653363152,119995.0,3,3,1,3.0,1,1,1,0,0.734201,Vital Few
82,50,102,400,82200,107600,299.0,4.2,4912.0,35.69848813510832,119600.0,2,3,1,3.0,1,0,1,0,0.763941,Vital Few
83,436,688,300,87900,107600,394.97,4.6,139.0,22.731555144002797,118491.00000000001,1,4,1,3.0,1,0,1,0,0.816914,Trivial Many
84,488,614,200,94300,107600,589.99,4.4,121.0,21.13769259682633,117998.0,2,5,1,1.0,1,1,1,1,0.876394,Trivial Many
85,5,17,1000,63000,107600,116.0,4.4,25468.0,44.638956143434484,116000.0,2,2,1,3.0,1,0,1,0,0.585502,Vital Few
86,576,761,50,107600,107600,2297.34,4.3,38.0,15.753315078357478,114867.0,2,6,1,1.0,1,1,1,1,1.0,Trivial Many
87,470,289,200,94300,107600,569.99,3.8,292.0,21.584655914264857,113998.0,3,5,1,1.0,1,1,1,1,0.876394,Trivial Many
88,226,774,300,87900,107600,374.97,4.4,734.0,29.039430196536482,112491.00000000001,2,4,1,1.0,1,1,1,1,0.816914,Trivial Many
89,100,165,100,101400,107600,1099.0,4.2,2839.0,33.39654919085206,109900.0,2,6,1,4.0,1,0,0,0,0.942379,Trivial Many
90,225,664,200,94300,107600,547.0,4.4,734.0,29.039430196536482,109400.0,2,5,1,1.0,1,0,1,0,0.876394,Trivial Many
91,456,261,300,87900,107600,349.99,3.6,537.0,22.636290816582424,104997.0,3,4,1,3.0,1,0,1,0,0.816914,Trivial Many
92,282,233,500,79000,107600,188.41,4.4,455.0,26.938968361863303,94205.0,2,2,3,,1,1,0,1,0.734201,Vital Few
93,188,851,100,101400,107600,907.25,4.2,1314.0,30.162686167369834,90725.0,2,5,1,1.0,1,1,1,1,0.942379,Trivial Many
94,279,240,500,79000,107600,180.85,4.4,455.0,26.938968361863303,90425.0,2,2,1,5.0,1,0,1,0,0.734201,Vital Few
564,723,810,0,107600,107600,1299.0,5.0,1.0,3.4657359027997265,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
565,421,325,0,107600,107600,285.0,4.1,298.0,23.371818650901815,0.0,2,3,1,3.0,1,0,1,0,1.0,Trivial Many
566,419,327,0,107600,107600,270.0,4.1,298.0,23.371818650901815,0.0,2,3,1,3.0,1,0,1,0,1.0,Trivial Many
567,407,793,0,107600,107600,459.97,4.6,167.0,23.57023430525499,0.0,1,4,1,5.0,1,0,1,0,1.0,Trivial Many
568,386,366,0,107600,107600,443.33,4.1,385.0,24.418933214805804,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
569,737,884,0,107600,107600,589.99,0.0,0.0,0.0,0.0,5,5,1,1.0,1,1,1,1,1.0,Trivial Many
570,735,899,0,107600,107600,1349.99,0.0,0.0,0.0,0.0,5,6,1,1.0,1,0,1,0,1.0,Trivial Many
571,733,819,0,107600,107600,1541.24,0.0,0.0,0.0,0.0,5,6,1,1.0,1,0,1,0,1.0,Trivial Many
572,732,947,0,107600,107600,1609.99,1.0,1.0,0.6931471805599453,0.0,4,6,1,1.0,1,0,1,0,1.0,Trivial Many
573,731,927,0,107600,107600,569.99,5.0,1.0,3.4657359027997265,0.0,1,5,1,8.0,0,0,1,0,1.0,Trivial Many
574,730,903,0,107600,107600,482.97,5.0,1.0,3.4657359027997265,0.0,1,4,1,1.0,1,0,1,0,1.0,Trivial Many
575,727,335,0,107600,107600,399.0,5.0,1.0,3.4657359027997265,0.0,1,4,1,1.0,1,0,1,0,1.0,Trivial Many
576,426,419,0,107600,107600,299.99,4.0,307.0,22.920399131894296,0.0,2,3,1,3.0,1,1,1,0,1.0,Trivial Many
577,719,827,0,107600,107600,599.99,3.2,5.0,5.733630301529776,0.0,3,5,1,1.0,1,0,1,0,1.0,Trivial Many
578,717,883,0,107600,107600,649.99,5.0,3.0,6.931471805599453,0.0,1,5,1,1.0,1,0,1,0,1.0,Trivial Many
579,716,181,0,107600,107600,304.35,3.6,8.0,7.910008478410391,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
580,710,936,0,107600,107600,1099.99,5.0,4.0,8.047189562170502,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
581,699,875,0,107600,107600,1199.0,4.1,9.0,9.440598881275587,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
582,697,906,0,107600,107600,1139.0,4.1,9.0,9.440598881275587,0.0,2,6,1,1.0,1,0,1,1,1.0,Trivial Many
583,695,525,0,107600,107600,899.0,5.0,6.0,9.729550745276565,0.0,1,5,1,1.0,1,0,1,0,1.0,Trivial Many
584,682,514,0,107600,107600,1539.99,4.5,9.0,10.361632918473207,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
585,669,886,0,107600,107600,959.98,3.8,22.0,11.914878020530768,0.0,3,5,1,1.0,1,0,1,0,1.0,Trivial Many
586,566,310,0,107600,107600,270.58,3.9,77.0,16.99116442408941,0.0,3,3,1,3.0,1,0,1,0,1.0,Trivial Many
587,564,313,0,107600,107600,287.0,3.9,77.0,16.99116442408941,0.0,3,3,1,3.0,1,0,1,0,1.0,Trivial Many
588,617,409,0,107600,107600,378.03,3.7,52.0,14.690080080142852,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
589,649,604,0,107600,107600,858.99,4.2,23.0,13.347826087461373,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
590,646,854,0,107600,107600,1259.99,3.9,31.0,13.516370020918933,0.0,3,6,1,1.0,1,0,1,0,1.0,Trivial Many
591,644,725,0,107600,107600,1589.99,3.9,31.0,13.516370020918933,0.0,3,6,1,1.0,1,0,1,0,1.0,Trivial Many
592,643,726,0,107600,107600,1250.99,3.9,31.0,13.516370020918933,0.0,3,6,1,1.0,1,0,1,0,1.0,Trivial Many
593,642,727,0,107600,107600,1149.99,3.9,31.0,13.516370020918933,0.0,3,6,1,,1,0,0,0,1.0,Trivial Many
594,641,855,0,107600,107600,1439.99,3.9,31.0,13.516370020918933,0.0,3,6,1,1.0,1,0,1,0,1.0,Trivial Many
595,638,343,0,107600,107600,873.99,3.7,43.0,14.001501645497566,0.0,3,5,1,1.0,1,1,1,1,1.0,Trivial Many
596,632,638,0,107600,107600,674.49,4.0,35.0,14.33407575382444,0.0,2,5,1,1.0,1,1,1,1,1.0,Trivial Many
597,626,399,0,107600,107600,406.78,3.7,52.0,14.690080080142852,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
598,624,397,0,107600,107600,326.28,3.7,52.0,14.690080080142852,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
599,623,398,0,107600,107600,369.98,3.7,52.0,14.690080080142852,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
600,563,312,0,107600,107600,307.99,3.9,77.0,16.99116442408941,0.0,3,4,1,3.0,1,1,1,0,1.0,Trivial Many
601,606,552,0,107600,107600,1000.0,4.4,28.0,14.816101651940487,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
602,604,458,0,107600,107600,989.0,4.4,28.0,14.816101651940487,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
603,601,455,0,107600,107600,1393.5,4.4,29.0,14.965268479313485,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
604,588,444,0,107600,107600,599.99,4.0,44.0,15.226649959081278,0.0,2,5,1,1.0,1,1,1,1,1.0,Trivial Many
605,579,674,0,107600,107600,599.99,4.2,40.0,15.597002680158093,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
606,465,838,0,107600,107600,249.99,4.5,135.0,22.106946985812236,0.0,1,3,1,1.0,1,0,1,0,1.0,Trivial Many
607,455,591,0,107600,107600,1299.99,3.6,548.0,22.70915438943431,0.0,3,6,1,1.0,1,1,1,1,1.0,Trivial Many
608,450,703,0,107600,107600,524.98,4.6,139.0,22.731555144002797,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
609,448,701,0,107600,107600,419.99,4.6,139.0,22.731555144002797,0.0,1,4,1,3.0,1,0,1,0,1.0,Trivial Many
610,439,691,0,107600,107600,539.99,4.6,139.0,22.731555144002797,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
611,376,957,0,107600,107600,288.89,4.1,449.0,25.047915089333898,0.0,2,3,1,3.0,1,0,1,0,1.0,Trivial Many
612,219,355,0,107600,107600,449.0,4.2,1020.0,29.099858836291595,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
613,217,845,0,107600,107600,419.0,4.2,1020.0,29.099858836291595,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
614,202,201,0,107600,107600,615.0,4.2,1173.0,29.686322401629777,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
615,193,656,0,107600,107600,519.0,4.1,1496.0,29.975995376120476,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
616,90,368,0,107600,107600,239.0,4.1,3698.0,33.684852946513054,0.0,2,3,1,1.0,1,0,1,0,1.0,Trivial Many
617,79,76,0,107600,107600,469.95,4.4,2502.0,34.43107928229981,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
618,67,47,0,107600,107600,218.07,4.3,3357.0,34.91213360184119,0.0,2,3,1,4.0,1,0,1,0,1.0,Trivial Many
619,59,418,0,107600,107600,1499.99,4.3,4006.0,35.671931875735424,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
620,40,110,0,107600,107600,379.0,4.2,4912.0,35.69848813510832,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
621,29,648,0,107600,107600,991.44,4.8,3577.0,39.27628446752959,0.0,1,5,1,1.0,1,1,1,1,1.0,Trivial Many
622,2,258,0,107600,107600,525.72,4.8,35781.0,50.32896121271889,0.0,1,5,1,8.0,0,1,1,0,1.0,Trivial Many
623,222,354,0,107600,107600,359.0,4.2,1020.0,29.099858836291595,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
624,373,321,0,107600,107600,262.98,4.1,449.0,25.047915089333898,0.0,2,3,1,3.0,1,0,1,0,1.0,Trivial Many
625,362,448,0,107600,107600,879.0,4.5,270.0,25.209534693958656,0.0,1,5,1,1.0,1,0,1,0,1.0,Trivial Many
626,355,208,0,107600,107600,329.0,4.2,444.0,25.61191198509821,0.0,2,4,1,8.0,0,0,1,0,1.0,Trivial Many
627,353,210,0,107600,107600,429.99,4.2,444.0,25.61191198509821,0.0,2,4,1,1.0,1,0,0,0,1.0,Trivial Many
628,352,222,0,107600,107600,329.99,4.2,444.0,25.61191198509821,0.0,2,4,1,8.0,0,0,1,0,1.0,Trivial Many
629,343,499,0,107600,107600,649.99,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
630,332,488,0,107600,107600,860.0,4.6,276.0,25.870480528461755,0.0,1,5,1,4.0,1,0,0,0,1.0,Trivial Many
631,329,491,0,107600,107600,619.95,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
632,327,494,0,107600,107600,574.0,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
633,303,292,0,107600,107600,749.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
634,177,572,0,107600,107600,3998.05,4.8,590.0,30.63271688354927,0.0,1,6,1,1.0,1,1,1,1,1.0,Trivial Many
635,559,806,0,107600,107600,929.99,4.2,57.0,17.05386064429496,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
636,554,873,0,107600,107600,659.99,4.3,57.0,17.459904945349603,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
637,544,341,0,107600,107600,1255.0,4.4,56.0,17.789425578472024,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
638,540,166,0,107600,107600,814.0,4.3,66.0,18.080178263381153,0.0,2,5,1,,1,0,0,0,1.0,Trivial Many
639,539,141,0,107600,107600,699.95,4.4,61.0,18.159391294198404,0.0,2,5,1,1.0,1,1,1,1,1.0,Trivial Many
640,527,338,0,107600,107600,1049.99,3.9,116.0,18.57247834571125,0.0,3,6,1,1.0,1,0,1,0,1.0,Trivial Many
641,509,599,0,107600,107600,669.99,3.8,205.0,20.245929441400406,0.0,3,5,1,1.0,1,1,1,1,1.0,Trivial Many
642,504,622,0,107600,107600,1229.99,4.4,103.0,20.435319956222042,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
643,502,527,0,107600,107600,948.99,4.4,103.0,20.435319956222042,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
644,486,268,0,107600,107600,541.49,3.8,264.0,21.202973338747643,0.0,3,5,1,,1,1,0,1,1.0,Trivial Many
645,477,303,0,107600,107600,282.29,4.2,166.0,21.495574012150374,0.0,2,3,1,3.0,1,1,1,0,1.0,Trivial Many
646,293,283,0,107600,107600,655.41,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
647,176,573,0,107600,107600,2638.0,4.8,590.0,30.63271688354927,0.0,1,6,1,1.0,1,1,1,1,1.0,Trivial Many
648,168,731,0,107600,107600,273.0,4.2,1607.0,31.00753508890343,0.0,2,3,1,1.0,1,0,1,0,1.0,Trivial Many
649,158,751,0,107600,107600,329.0,4.2,1607.0,31.00753508890343,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
650,155,198,0,107600,107600,449.0,4.3,1394.0,31.1347936852985,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
651,152,196,0,107600,107600,449.0,4.3,1394.0,31.1347936852985,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
652,114,955,0,107600,107600,2189.99,4.6,1304.0,33.00020827088125,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
653,107,322,0,107600,107600,559.94,4.2,2839.0,33.39654919085206,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
654,277,146,0,107600,107600,569.95,4.3,527.0,26.957114019936924,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
655,276,372,0,107600,107600,1499.0,4.3,527.0,26.957114019936924,0.0,2,6,1,4.0,1,0,0,0,1.0,Trivial Many
656,266,127,0,107600,107600,575.0,4.3,527.0,26.957114019936924,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
