rating_rank,product_id,rating_range_id,rating,ratings_total,weighted_rating,avg_star_score,recent_month_sale,price_range_id,availability_id,is_fba,is_prime,condition_id,leaf_category
124,117,2,4.2,2839.0,33.39654919085206,0.825,0,4.0,1,0,0,3.0,14.0
78,118,2,4.2,4912.0,35.69848813510832,0.8320000000000001,0,4.0,1,0,0,3.0,12.0
79,119,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,3.0,12.0
752,600,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
750,601,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
748,602,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
747,603,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
749,604,2,4.2,23.0,13.347826087461373,0.832,0,5.0,1,0,0,1.0,1.0
751,605,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
860,606,1,5.0,2.0,5.493061443340549,1.0,0,,2,0,1,,13.0
148,607,1,4.5,1308.0,32.29658444659455,0.898,0,5.0,1,0,0,1.0,13.0
636,608,2,4.1,69.0,17.41883049240237,0.799,0,,2,0,1,,13.0
854,609,3,3.7,5.0,6.629510036143803,0.7150000000000001,0,,2,0,1,,13.0
857,610,3,3.2,6.0,6.226912476977002,0.5790000000000001,0,,2,0,1,,13.0
431,611,1,4.5,244.0,24.755661947451273,0.893,50,5.0,1,0,0,1.0,14.0
430,612,1,4.5,244.0,24.755661947451273,0.893,100,5.0,1,0,0,1.0,14.0
429,613,1,4.5,244.0,24.755661947451273,0.893,300,4.0,1,0,0,1.0,14.0
556,614,2,4.4,121.0,21.13769259682633,0.861,200,5.0,1,1,1,1.0,13.0
425,615,2,4.3,336.0,25.026356600515154,0.834,100,6.0,1,1,1,1.0,13.0
330,616,2,4.4,454.0,26.929308643384182,0.872,200,6.0,1,1,1,1.0,14.0
237,617,1,4.5,713.0,29.568973330528127,0.897,0,,2,0,1,,13.0
238,618,1,4.5,713.0,29.568973330528127,0.897,0,,2,0,1,,13.0
234,619,1,4.5,713.0,29.568973330528127,0.897,0,6.0,1,0,0,1.0,13.0
235,620,1,4.5,713.0,29.568973330528127,0.897,0,6.0,1,0,0,1.0,13.0
930,621,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,14.0
565,622,2,4.4,103.0,20.435319956222042,0.8550000000000001,0,6.0,1,0,0,1.0,14.0
564,623,2,4.4,103.0,20.435319956222042,0.8550000000000001,0,,3,0,1,,14.0
569,624,2,4.4,103.0,20.435319956222042,0.8550000000000001,0,6.0,1,0,0,1.0,14.0
681,625,3,3.9,47.0,15.097683942540774,0.7450000000000001,0,5.0,1,1,1,1.0,13.0
396,626,2,4.4,344.0,25.711595434937987,0.876,500,5.0,1,1,1,1.0,14.0
356,627,2,4.4,388.0,26.239749111921164,0.869,500,5.0,1,1,1,1.0,14.0
928,628,5,0.0,0.0,0.0,0.0,0,,2,0,1,,14.0
927,629,5,0.0,0.0,0.0,0.0,0,,2,0,1,,14.0
603,630,1,4.5,62.0,18.644106268761895,0.892,0,,2,0,1,,1.0
595,631,2,4.3,95.0,19.626697223311695,0.8450000000000001,100,5.0,1,1,1,1.0,13.0
544,632,2,4.2,156.0,21.236232382462894,0.8190000000000001,0,5.0,1,1,1,1.0,13.0
547,633,2,4.2,156.0,21.236232382462894,0.8190000000000001,50,6.0,1,0,0,1.0,13.0
546,634,2,4.2,156.0,21.236232382462894,0.8190000000000001,0,6.0,1,0,0,1.0,13.0
839,635,1,5.0,4.0,8.047189562170502,1.0,0,6.0,1,0,0,1.0,1.0
840,636,1,5.0,4.0,8.047189562170502,1.0,0,6.0,1,0,0,1.0,1.0
835,637,1,5.0,4.0,8.047189562170502,1.0,0,,3,0,1,,1.0
725,638,2,4.0,35.0,14.33407575382444,0.781,0,5.0,1,1,1,1.0,13.0
810,639,2,4.3,9.0,9.901115899874396,0.856,50,5.0,1,1,1,1.0,1.0
55,640,1,4.8,3577.0,39.27628446752959,0.9530000000000001,1000,5.0,1,1,1,1.0,12.0
54,641,1,4.8,3577.0,39.27628446752959,0.9530000000000001,1000,5.0,1,1,1,1.0,12.0
53,642,1,4.8,3577.0,39.27628446752959,0.9530000000000001,200,5.0,1,1,1,1.0,12.0
52,643,1,4.8,3577.0,39.27628446752959,0.9530000000000001,50,5.0,1,1,1,1.0,12.0
45,644,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,6.0,1,1,1,1.0,12.0
51,645,1,4.8,3577.0,39.27628446752959,0.9530000000000001,200,5.0,1,1,1,1.0,12.0
50,646,1,4.8,3577.0,39.27628446752959,0.9530000000000001,2000,5.0,1,1,1,1.0,12.0
48,647,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,6.0,1,1,1,1.0,12.0
47,648,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,5.0,1,1,1,1.0,12.0
46,649,1,4.8,3577.0,39.27628446752959,0.9530000000000001,400,5.0,1,1,1,1.0,12.0
49,650,1,4.8,3577.0,39.27628446752959,0.9530000000000001,100,5.0,1,1,1,1.0,12.0
56,651,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,5.0,1,1,1,1.0,12.0
44,652,1,4.8,3577.0,39.27628446752959,0.9530000000000001,1000,5.0,1,1,1,1.0,12.0
781,653,2,4.0,16.0,11.332853376224865,0.782,100,5.0,1,1,1,1.0,13.0
366,654,1,4.6,276.0,25.870480528461755,0.9239999999999999,0,5.0,1,0,0,5.0,12.0
251,655,2,4.2,1020.0,29.099858836291595,0.8340000000000001,0,5.0,1,0,0,1.0,14.0
227,656,2,4.1,1496.0,29.975995376120476,0.0,0,5.0,1,0,0,1.0,14.0
222,657,2,4.1,1496.0,29.975995376120476,0.8130000000000001,0,5.0,1,0,0,1.0,14.0
249,658,2,4.2,1020.0,29.099858836291595,0.8340000000000001,0,5.0,1,0,0,1.0,14.0
147,659,1,4.5,1308.0,32.29658444659455,0.898,0,,3,0,1,,13.0
146,660,1,4.5,1308.0,32.29658444659455,0.898,0,6.0,1,0,0,1.0,13.0
145,661,1,4.5,1308.0,32.29658444659455,0.898,0,5.0,1,0,0,1.0,13.0
144,662,1,4.5,1308.0,32.29658444659455,0.898,50,5.0,1,0,0,1.0,13.0
329,663,2,4.4,454.0,26.929308643384182,0.872,500,6.0,1,0,0,1.0,14.0
259,664,2,4.4,734.0,29.039430196536482,0.879,200,5.0,1,0,0,1.0,14.0
885,665,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,14.0
618,666,2,4.4,61.0,18.159391294198404,0.8820000000000001,0,6.0,1,0,0,1.0,13.0
874,667,1,4.5,2.0,4.943755299006494,0.902,0,6.0,1,0,0,1.0,13.0
443,668,3,3.7,722.0,24.35861412198743,0.7110000000000001,50,5.0,1,1,1,1.0,13.0
693,669,2,4.1,37.0,14.91410325487818,0.794,50,6.0,1,0,0,1.0,13.0
675,670,2,4.0,48.0,15.567281192442506,0.771,0,6.0,1,0,0,1.0,1.0
671,671,2,4.0,48.0,15.567281192442506,0.771,0,6.0,1,0,0,,1.0
803,672,2,4.1,11.0,10.1881172641308,0.803,50,6.0,1,0,0,1.0,13.0
802,673,2,4.1,11.0,10.1881172641308,0.803,0,5.0,1,0,0,1.0,13.0
668,674,2,4.2,40.0,15.597002680158093,0.8150000000000001,0,5.0,1,0,0,1.0,13.0
667,675,2,4.2,40.0,15.597002680158093,0.8150000000000001,0,5.0,1,0,0,1.0,13.0
666,676,2,4.2,40.0,15.597002680158093,0.8150000000000001,200,5.0,1,0,0,,13.0
394,677,1,4.5,304.0,25.741402994733352,0.897,200,5.0,1,0,0,1.0,13.0
549,678,2,4.2,156.0,21.236232382462894,0.8190000000000001,0,6.0,1,0,0,1.0,13.0
913,679,1,5.0,1.0,3.4657359027997265,0.0,0,5.0,1,0,0,1.0,14.0
886,680,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,14.0
655,681,1,5.0,27.0,16.66102255087602,1.0,50,5.0,1,0,0,3.0,12.0
919,682,4,1.0,1.0,0.6931471805599453,0.1,0,,2,0,1,,1.0
593,683,2,4.3,95.0,19.626697223311695,0.8450000000000001,0,6.0,1,1,1,1.0,13.0
511,684,1,4.6,139.0,22.731555144002797,0.903,50,4.0,1,0,0,3.0,12.0
513,685,1,4.6,139.0,22.731555144002797,0.903,300,5.0,1,0,0,3.0,12.0
510,686,1,4.6,139.0,22.731555144002797,0.903,0,4.0,1,0,0,3.0,12.0
514,687,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,4.0,12.0
505,688,1,4.6,139.0,22.731555144002797,0.903,300,4.0,1,0,0,3.0,12.0
502,689,1,4.6,139.0,22.731555144002797,0.903,0,,3,0,1,,12.0
495,690,1,4.6,139.0,22.731555144002797,0.903,50,4.0,1,0,0,3.0,12.0
496,691,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,3.0,12.0
497,692,1,4.6,139.0,22.731555144002797,0.903,0,4.0,1,0,0,3.0,12.0
499,693,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,3.0,12.0
500,694,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,3.0,12.0
501,695,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,3.0,12.0
509,696,1,4.6,139.0,22.731555144002797,0.903,400,4.0,1,1,0,3.0,12.0
494,697,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,3.0,12.0
506,698,1,4.6,139.0,22.731555144002797,0.903,400,4.0,1,1,0,3.0,12.0
508,699,1,4.6,139.0,22.731555144002797,0.903,100,4.0,1,0,0,3.0,12.0
507,700,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,4.0,12.0
512,701,1,4.6,139.0,22.731555144002797,0.903,0,4.0,1,0,0,3.0,12.0
498,702,1,4.6,139.0,22.731555144002797,0.903,50,4.0,1,0,0,3.0,12.0
504,703,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,3.0,12.0
503,704,1,4.6,139.0,22.731555144002797,0.903,0,5.0,1,0,0,3.0,12.0
876,705,4,2.9,4.0,4.667369946058891,0.53,0,,2,0,1,,1.0
877,706,4,2.9,4.0,4.667369946058891,0.53,0,,2,0,1,,1.0
878,707,4,2.9,4.0,4.667369946058891,0.53,0,,2,0,1,,1.0
875,708,4,2.9,4.0,4.667369946058891,0.53,0,,2,0,1,,1.0
879,709,4,2.9,4.0,4.667369946058891,0.53,0,,2,0,1,,1.0
893,710,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,14.0
242,711,1,4.6,580.0,29.277853481518786,0.923,50,,2,0,1,,1.0
582,712,2,4.0,153.0,20.147810409654518,0.787,0,5.0,1,0,0,3.0,13.0
662,713,2,4.4,35.0,15.767483329206884,0.8760000000000001,100,,3,0,1,,13.0
765,714,2,4.2,22.0,13.16907570690243,0.809,0,6.0,1,0,0,1.0,1.0
141,715,2,4.2,2260.0,32.43896238356748,0.831,500,5.0,1,1,1,1.0,10.0
452,716,1,4.6,167.0,23.57023430525499,0.9289999999999999,1000,4.0,1,0,0,5.0,12.0
641,717,2,4.2,59.0,17.196247161332824,0.8280000000000001,0,4.0,1,0,0,8.0,1.0
732,718,2,4.2,28.0,14.142642485943192,0.8270000000000001,50,,3,0,1,,13.0
453,719,1,4.6,167.0,23.57023430525499,0.9289999999999999,500,4.0,1,0,0,4.0,12.0
492,241,1,4.6,140.0,22.764295495739574,0.914,0,4.0,1,0,0,5.0,12.0
490,242,1,4.6,140.0,22.764295495739574,0.914,0,,2,0,1,,12.0
489,243,1,4.6,140.0,22.764295495739574,0.914,0,,2,0,1,,12.0
484,244,1,4.6,140.0,22.764295495739574,0.914,0,4.0,1,0,0,5.0,12.0
601,245,2,4.3,83.0,19.052512235026246,0.8510000000000001,200,4.0,1,1,0,3.0,13.0
4,246,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,2,0,1,,12.0
5,247,1,4.8,35781.0,50.32896121271889,0.9580000000000001,1000,4.0,1,0,0,1.0,12.0
6,248,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,3,0,1,,12.0
7,249,1,4.8,35781.0,50.32896121271889,0.9580000000000001,100,,3,0,1,,12.0
13,250,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,2,0,1,,12.0
1,251,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,3,0,1,,12.0
14,252,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,2,0,1,,12.0
12,253,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,2,0,1,,12.0
11,254,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,3,0,1,,12.0
10,255,1,4.8,35781.0,50.32896121271889,0.9580000000000001,100,,2,0,1,,12.0
9,256,1,4.8,35781.0,50.32896121271889,0.9580000000000001,50,,3,0,1,,12.0
8,257,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,3,0,1,,12.0
3,258,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,5.0,1,1,0,8.0,12.0
2,259,1,4.8,35781.0,50.32896121271889,0.9580000000000001,0,,2,0,1,,12.0
442,260,3,3.7,722.0,24.35861412198743,0.7110000000000001,100,5.0,1,1,1,1.0,13.0
520,261,3,3.6,537.0,22.636290816582424,0.6930000000000001,300,4.0,1,0,0,3.0,13.0
183,262,2,4.3,1394.0,31.1347936852985,0.8580000000000001,50,4.0,1,0,0,3.0,12.0
515,263,2,4.4,174.0,22.725058285263465,0.869,500,3.0,1,1,0,3.0,13.0
478,264,2,4.0,308.0,22.933365107590983,0.765,100,3.0,1,0,0,3.0,13.0
397,265,2,4.2,444.0,25.61191198509821,0.8170000000000001,0,4.0,1,0,0,8.0,1.0
348,266,2,4.3,520.0,26.899725179539477,0.8490000000000001,100,5.0,1,0,0,3.0,12.0
859,267,1,5.0,2.0,5.493061443340549,1.0,0,,2,0,1,,14.0
553,268,3,3.8,264.0,21.202973338747643,0.7310000000000001,0,5.0,1,1,1,,13.0
405,269,2,4.2,425.0,25.428645254331357,0.82,100,4.0,1,0,0,3.0,12.0
406,270,2,4.2,425.0,25.428645254331357,0.82,0,4.0,1,0,0,3.0,12.0
407,271,2,4.2,425.0,25.428645254331357,0.82,50,4.0,1,0,0,3.0,12.0
408,272,2,4.2,425.0,25.428645254331357,0.82,50,,3,0,1,,12.0
59,273,2,4.3,4432.0,36.106376889403734,0.0,500,3.0,1,0,0,1.0,14.0
170,274,2,4.3,1394.0,31.1347936852985,0.8580000000000001,100,4.0,1,0,0,3.0,12.0
419,275,2,4.1,449.0,25.047915089333898,0.801,0,3.0,1,1,0,3.0,13.0
410,276,1,4.5,270.0,25.209534693958656,0.9,50,6.0,1,0,0,1.0,1.0
149,277,2,4.3,1719.0,32.03534215017224,0.846,3000,2.0,1,0,0,1.0,14.0
342,278,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
349,279,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
341,280,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
334,281,2,4.3,520.0,26.899725179539477,0.8490000000000001,50,5.0,1,0,0,3.0,12.0
335,282,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
336,283,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
43,284,1,4.6,6212.0,40.17823609029299,0.916,2000,1.0,1,1,1,1.0,3.0
337,285,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
338,286,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
339,287,2,4.3,520.0,26.899725179539477,0.8490000000000001,50,5.0,1,0,0,3.0,12.0
340,288,2,4.3,520.0,26.899725179539477,0.8490000000000001,50,5.0,1,0,0,3.0,12.0
536,289,3,3.8,292.0,21.584655914264857,0.732,200,5.0,1,1,1,1.0,13.0
884,290,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,1.0
347,291,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
343,292,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
344,293,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
345,294,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
173,295,2,4.3,1394.0,31.1347936852985,0.8580000000000001,0,4.0,1,0,0,3.0,12.0
305,296,2,4.3,527.0,26.957114019936924,0.842,50,5.0,1,1,0,3.0,1.0
313,297,2,4.3,527.0,26.957114019936924,0.842,0,5.0,1,0,0,4.0,1.0
314,298,2,4.3,527.0,26.957114019936924,0.842,50,5.0,1,1,0,3.0,1.0
316,299,2,4.3,527.0,26.957114019936924,0.842,0,5.0,1,1,0,3.0,1.0
319,300,2,4.3,527.0,26.957114019936924,0.842,0,5.0,1,0,0,,1.0
318,301,2,4.3,527.0,26.957114019936924,0.842,0,6.0,1,0,0,4.0,1.0
317,302,2,4.3,527.0,26.957114019936924,0.842,0,5.0,1,1,0,3.0,1.0
539,303,2,4.2,166.0,21.495574012150374,0.8240000000000001,0,3.0,1,1,0,3.0,13.0
542,304,2,4.2,166.0,21.495574012150374,0.8240000000000001,0,3.0,1,1,0,3.0,13.0
540,305,2,4.2,166.0,21.495574012150374,0.8240000000000001,0,3.0,1,1,0,3.0,13.0
543,306,2,4.2,166.0,21.495574012150374,0.8240000000000001,0,3.0,1,1,0,3.0,13.0
538,307,2,4.2,166.0,21.495574012150374,0.8240000000000001,0,4.0,1,1,0,3.0,13.0
541,308,2,4.2,166.0,21.495574012150374,0.8240000000000001,100,4.0,1,0,0,3.0,13.0
333,309,2,4.3,520.0,26.899725179539477,0.8490000000000001,0,5.0,1,0,0,3.0,12.0
648,310,3,3.9,77.0,16.99116442408941,0.742,0,3.0,1,0,0,3.0,13.0
651,311,3,3.9,77.0,16.99116442408941,0.742,50,4.0,1,0,0,3.0,13.0
649,312,3,3.9,77.0,16.99116442408941,0.742,0,4.0,1,1,0,3.0,13.0
650,313,3,3.9,77.0,16.99116442408941,0.742,0,3.0,1,0,0,3.0,13.0
560,314,1,4.5,96.0,20.586199403265223,0.8850000000000001,0,5.0,1,0,0,1.0,1.0
598,315,3,3.7,191.0,19.452732876502793,0.7120000000000002,50,5.0,1,0,0,3.0,13.0
597,316,3,3.7,191.0,19.452732876502793,0.7120000000000002,0,5.0,1,0,0,3.0,13.0
612,317,3,3.6,155.0,18.179481626098333,0.677,0,,2,0,1,,13.0
420,318,2,4.1,449.0,25.047915089333898,0.801,0,3.0,1,0,0,3.0,13.0
421,319,2,4.1,449.0,25.047915089333898,0.801,0,3.0,1,1,0,3.0,13.0
422,320,2,4.1,449.0,25.047915089333898,0.801,50,3.0,1,1,0,3.0,13.0
423,321,2,4.1,449.0,25.047915089333898,0.801,0,3.0,1,0,0,3.0,13.0
126,322,2,4.2,2839.0,33.39654919085206,0.825,0,5.0,1,0,0,3.0,14.0
465,323,2,4.1,298.0,23.371818650901815,0.807,0,4.0,1,0,0,3.0,13.0
466,324,2,4.1,298.0,23.371818650901815,0.807,0,4.0,1,0,0,3.0,13.0
467,325,2,4.1,298.0,23.371818650901815,0.807,0,3.0,1,0,0,3.0,13.0
468,326,2,4.1,298.0,23.371818650901815,0.807,0,3.0,1,0,0,3.0,13.0
469,327,2,4.1,298.0,23.371818650901815,0.807,0,3.0,1,0,0,3.0,13.0
470,328,2,4.1,298.0,23.371818650901815,0.807,0,3.0,1,0,0,3.0,13.0
471,329,2,4.1,298.0,23.371818650901815,0.807,0,4.0,1,0,0,3.0,13.0
472,330,2,4.1,298.0,23.371818650901815,0.807,0,4.0,1,1,0,3.0,13.0
473,331,2,4.1,298.0,23.371818650901815,0.807,0,3.0,1,1,0,3.0,13.0
474,332,2,4.1,298.0,23.371818650901815,0.807,0,3.0,1,0,0,3.0,13.0
910,333,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,13.0
842,334,2,4.1,6.0,7.978231611126784,0.802,0,,2,0,1,,1.0
889,335,1,5.0,1.0,3.4657359027997265,1.0,0,4.0,1,0,0,1.0,14.0
890,336,1,5.0,1.0,3.4657359027997265,1.0,0,4.0,1,0,0,1.0,14.0
891,337,1,5.0,1.0,3.4657359027997265,1.0,0,4.0,1,0,0,1.0,14.0
604,338,3,3.9,116.0,18.57247834571125,0.746,0,6.0,1,0,0,1.0,13.0
894,339,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,1.0
214,340,2,4.3,1177.0,30.407765466109588,0.848,1000,2.0,1,1,1,1.0,14.0
623,341,2,4.4,56.0,17.789425578472024,0.866,0,6.0,1,0,0,1.0,1.0
637,342,2,4.1,69.0,17.41883049240237,0.799,0,,2,0,1,,13.0
734,343,3,3.7,43.0,14.001501645497566,0.705,0,5.0,1,1,1,1.0,13.0
120,344,2,4.2,2839.0,33.39654919085206,0.825,0,5.0,1,0,0,4.0,14.0
871,345,1,4.6,2.0,5.053616527873305,0.9139999999999999,0,,2,0,1,,1.0
121,346,2,4.2,2839.0,33.39654919085206,0.825,0,5.0,1,0,0,3.0,14.0
892,347,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,13.0
128,348,2,4.2,2839.0,33.39654919085206,0.825,0,5.0,1,0,0,3.0,14.0
217,349,2,4.1,1496.0,29.975995376120476,0.8130000000000001,0,4.0,1,0,0,1.0,14.0
219,350,2,4.1,1496.0,29.975995376120476,0.8130000000000001,0,4.0,1,0,0,1.0,14.0
220,351,2,4.1,1496.0,29.975995376120476,0.8130000000000001,500,4.0,1,0,0,1.0,14.0
218,352,2,4.1,1496.0,29.975995376120476,0.8130000000000001,0,4.0,1,0,0,1.0,14.0
252,353,2,4.2,1020.0,29.099858836291595,0.8340000000000001,200,4.0,1,0,0,1.0,14.0
